sample_id,condition,modality,content_positions,requested_fraction,interval_position_budget,originally_available,newly_removed_observations,actual_removed_fraction_of_available
5O1W39o56gg$_$1,vision_50_back,vision,14,0.5,7,14,7,0.5
5O1W39o56gg$_$2,vision_50_back,vision,16,0.5,8,16,8,0.5
5O1W39o56gg$_$9,vision_50_back,vision,15,0.5,8,15,8,0.5333333333333333
5i6AgQSjXO4$_$3,vision_50_back,vision,19,0.5,10,14,5,0.3571428571428571
5i6AgQSjXO4$_$2,vision_50_back,vision,28,0.5,14,28,14,0.5
5i6AgQSjXO4$_$6,vision_50_back,vision,9,0.5,4,9,4,0.4444444444444444
5kaCGzjYukM$_$0,vision_50_back,vision,34,0.5,17,34,17,0.5
5kaCGzjYukM$_$3,vision_50_back,vision,27,0.5,14,27,14,0.5185185185185185
5kaCGzjYukM$_$2,vision_50_back,vision,36,0.5,18,36,18,0.5
5kaCGzjYukM$_$5,vision_50_back,vision,32,0.5,16,32,16,0.5
5kaCGzjYukM$_$7,vision_50_back,vision,48,0.5,24,48,24,0.5
6KvG5VbLalY$_$9,vision_50_back,vision,37,0.5,18,37,18,0.4864864864864865
6ZA8I83x-oY$_$0,vision_50_back,vision,23,0.5,12,23,12,0.5217391304347826
6ZA8I83x-oY$_$2,vision_50_back,vision,48,0.5,24,48,24,0.5
6hFiTU77Sm0$_$1,vision_50_back,vision,14,0.5,7,14,7,0.5
6hFiTU77Sm0$_$2,vision_50_back,vision,16,0.5,8,16,8,0.5
6uPGcKTpC4I$_$1,vision_50_back,vision,27,0.5,14,27,14,0.5185185185185185
6uPGcKTpC4I$_$2,vision_50_back,vision,31,0.5,16,31,16,0.5161290322580645
6uPGcKTpC4I$_$6,vision_50_back,vision,16,0.5,8,16,8,0.5
70280$_$11,vision_50_back,vision,23,0.5,12,23,12,0.5217391304347826
70280$_$3,vision_50_back,vision,25,0.5,12,25,12,0.48
70280$_$4,vision_50_back,vision,23,0.5,12,23,12,0.5217391304347826
70280$_$6,vision_50_back,vision,26,0.5,13,26,13,0.5
75RGHaxmUK8$_$3,vision_50_back,vision,19,0.5,10,19,10,0.5263157894736842
75RGHaxmUK8$_$5,vision_50_back,vision,13,0.5,6,13,6,0.4615384615384615
7_K3F-lAv1k$_$2,vision_50_back,vision,43,0.5,22,43,22,0.5116279069767442
7r4vRxKLFCA$_$6,vision_50_back,vision,37,0.5,18,37,18,0.4864864864864865
80566$_$1,vision_50_back,vision,13,0.5,6,11,6,0.5454545454545454
80566$_$0,vision_50_back,vision,12,0.5,6,12,6,0.5
80566$_$3,vision_50_back,vision,17,0.5,8,17,8,0.4705882352941176
80566$_$2,vision_50_back,vision,14,0.5,7,14,7,0.5
80566$_$4,vision_50_back,vision,7,0.5,4,7,4,0.5714285714285714
80566$_$6,vision_50_back,vision,17,0.5,8,17,8,0.4705882352941176
80855$_$11,vision_50_back,vision,15,0.5,8,15,8,0.5333333333333333
80855$_$10,vision_50_back,vision,17,0.5,8,17,8,0.4705882352941176
80855$_$12,vision_50_back,vision,21,0.5,10,21,10,0.4761904761904761
80855$_$15,vision_50_back,vision,19,0.5,10,0,0,
80855$_$17,vision_50_back,vision,30,0.5,15,16,1,0.0625
80855$_$0,vision_50_back,vision,1,0.5,1,1,1,1.0
80855$_$3,vision_50_back,vision,3,0.5,2,3,2,0.6666666666666666
80855$_$2,vision_50_back,vision,5,0.5,2,5,2,0.4
80855$_$7,vision_50_back,vision,7,0.5,4,7,4,0.5714285714285714
80855$_$20,vision_50_back,vision,16,0.5,8,16,8,0.5
830KzUc6CbU$_$0,vision_50_back,vision,18,0.5,9,18,9,0.5
830KzUc6CbU$_$13,vision_50_back,vision,47,0.5,24,41,20,0.4878048780487805
84140$_$0,vision_50_back,vision,22,0.5,11,22,11,0.5
84140$_$5,vision_50_back,vision,48,0.5,24,48,24,0.5
89835$_$1,vision_50_back,vision,18,0.5,9,18,9,0.5
89835$_$0,vision_50_back,vision,13,0.5,6,13,6,0.4615384615384615
89835$_$4,vision_50_back,vision,48,0.5,24,48,24,0.5
89835$_$7,vision_50_back,vision,41,0.5,20,41,20,0.4878048780487805
8eaYvALnJ0o$_$1,vision_50_back,vision,24,0.5,12,24,12,0.5
8eaYvALnJ0o$_$0,vision_50_back,vision,14,0.5,7,14,7,0.5
8x_nCOh6Wmc$_$6,vision_50_back,vision,47,0.5,24,47,24,0.5106382978723404
96642$_$1,vision_50_back,vision,25,0.5,12,25,12,0.48
96642$_$3,vision_50_back,vision,17,0.5,8,3,1,0.3333333333333333
96642$_$2,vision_50_back,vision,18,0.5,9,18,9,0.5
96642$_$4,vision_50_back,vision,35,0.5,18,34,17,0.5
99501$_$10,vision_50_back,vision,21,0.5,10,21,10,0.4761904761904761
99501$_$13,vision_50_back,vision,38,0.5,19,38,19,0.5
99501$_$1,vision_50_back,vision,18,0.5,9,18,9,0.5
99501$_$0,vision_50_back,vision,1,0.5,1,1,1,1.0
99501$_$5,vision_50_back,vision,39,0.5,20,39,20,0.5128205128205128
99501$_$7,vision_50_back,vision,18,0.5,9,18,9,0.5
9QI-9w_VdB4$_$0,vision_50_back,vision,24,0.5,12,24,12,0.5
AG5EY8ZaFj4$_$3,vision_50_back,vision,17,0.5,8,17,8,0.4705882352941176
AG5EY8ZaFj4$_$15,vision_50_back,vision,26,0.5,13,26,13,0.5
Arh2TKRi_mg$_$15,vision_50_back,vision,23,0.5,12,23,12,0.5217391304347826
Arh2TKRi_mg$_$14,vision_50_back,vision,22,0.5,11,22,11,0.5
Arh2TKRi_mg$_$16,vision_50_back,vision,32,0.5,16,32,16,0.5
Arh2TKRi_mg$_$19,vision_50_back,vision,21,0.5,10,21,10,0.4761904761904761
Arh2TKRi_mg$_$32,vision_50_back,vision,28,0.5,14,28,14,0.5
Arh2TKRi_mg$_$28,vision_50_back,vision,16,0.5,8,16,8,0.5
Arh2TKRi_mg$_$3,vision_50_back,vision,32,0.5,16,32,16,0.5
AxNy9TeTLq8$_$0,vision_50_back,vision,38,0.5,19,38,19,0.5
BSKAHXFYF_I$_$1,vision_50_back,vision,13,0.5,6,13,6,0.4615384615384615
BSKAHXFYF_I$_$3,vision_50_back,vision,32,0.5,16,2,2,1.0
BSKAHXFYF_I$_$7,vision_50_back,vision,14,0.5,7,3,0,0.0
BSKAHXFYF_I$_$8,vision_50_back,vision,16,0.5,8,16,8,0.5
Baz0VVQ-E9E$_$10,vision_50_back,vision,9,0.5,4,9,4,0.4444444444444444
Baz0VVQ-E9E$_$1,vision_50_back,vision,12,0.5,6,12,6,0.5
Baz0VVQ-E9E$_$5,vision_50_back,vision,7,0.5,4,7,4,0.5714285714285714
Baz0VVQ-E9E$_$7,vision_50_back,vision,18,0.5,9,18,9,0.5
CJGuudyvA0Y$_$4,vision_50_back,vision,39,0.5,20,22,3,0.1363636363636363
CPjbogfLHR4$_$2,vision_50_back,vision,16,0.5,8,16,8,0.5
CPjbogfLHR4$_$5,vision_50_back,vision,29,0.5,14,29,14,0.4827586206896552
DdUJojoFU_c$_$11,vision_50_back,vision,24,0.5,12,24,12,0.5
DdUJojoFU_c$_$15,vision_50_back,vision,16,0.5,8,16,8,0.5
DdUJojoFU_c$_$14,vision_50_back,vision,23,0.5,12,23,12,0.5217391304347826
DdUJojoFU_c$_$17,vision_50_back,vision,20,0.5,10,14,4,0.2857142857142857
DdUJojoFU_c$_$16,vision_50_back,vision,39,0.5,20,39,20,0.5128205128205128
DdUJojoFU_c$_$2,vision_50_back,vision,44,0.5,22,44,22,0.5
DdUJojoFU_c$_$6,vision_50_back,vision,32,0.5,16,32,16,0.5
DdUJojoFU_c$_$8,vision_50_back,vision,28,0.5,14,28,14,0.5
DlbYiwOnTyk$_$1,vision_50_back,vision,20,0.5,10,20,10,0.5
E8MuzHUhUHk$_$15,vision_50_back,vision,16,0.5,8,16,8,0.5
E8MuzHUhUHk$_$14,vision_50_back,vision,18,0.5,9,18,9,0.5
E8MuzHUhUHk$_$16,vision_50_back,vision,30,0.5,15,30,15,0.5
E8MuzHUhUHk$_$2,vision_50_back,vision,26,0.5,13,26,13,0.5
E8MuzHUhUHk$_$9,vision_50_back,vision,25,0.5,12,25,12,0.48
EEjCkc82oyk$_$7,vision_50_back,vision,22,0.5,11,22,11,0.5
EEjCkc82oyk$_$9,vision_50_back,vision,21,0.5,10,15,4,0.2666666666666666
EQxkXiWAm08$_$8,vision_50_back,vision,13,0.5,6,13,6,0.4615384615384615
ET1cU5_A2YM$_$1,vision_50_back,vision,24,0.5,12,24,12,0.5
ET1cU5_A2YM$_$3,vision_50_back,vision,13,0.5,6,13,6,0.4615384615384615
ET1cU5_A2YM$_$6,vision_50_back,vision,20,0.5,10,20,10,0.5
EmmuWoCUgXs$_$22,vision_50_back,vision,15,0.5,8,15,8,0.5333333333333333
EmmuWoCUgXs$_$7,vision_50_back,vision,34,0.5,17,34,17,0.5
Es9MkKsMsjU$_$10,vision_50_back,vision,19,0.5,10,19,10,0.5263157894736842
Es9MkKsMsjU$_$12,vision_50_back,vision,36,0.5,18,36,18,0.5
Es9MkKsMsjU$_$2,vision_50_back,vision,43,0.5,22,43,22,0.5116279069767442
Es9MkKsMsjU$_$7,vision_50_back,vision,36,0.5,18,36,18,0.5
Ezn3p5FWF_U$_$4,vision_50_back,vision,45,0.5,22,35,12,0.3428571428571428
F1U26PLiXjM$_$1,vision_50_back,vision,21,0.5,10,21,10,0.4761904761904761
F6JV-K840EY$_$2,vision_50_back,vision,20,0.5,10,20,10,0.5
FB_b1dm0SRY$_$10,vision_50_back,vision,26,0.5,13,26,13,0.5
FB_b1dm0SRY$_$0,vision_50_back,vision,26,0.5,13,26,13,0.5
FB_b1dm0SRY$_$6,vision_50_back,vision,13,0.5,6,13,6,0.4615384615384615
FB_b1dm0SRY$_$9,vision_50_back,vision,28,0.5,14,28,14,0.5
FB_b1dm0SRY$_$8,vision_50_back,vision,20,0.5,10,20,10,0.5
FxxJB8hBpyQ$_$1,vision_50_back,vision,21,0.5,10,21,10,0.4761904761904761
Fy0Uid9afM8$_$0,vision_50_back,vision,18,0.5,9,18,9,0.5
Fy0Uid9afM8$_$3,vision_50_back,vision,19,0.5,10,19,10,0.5263157894736842
Fy0Uid9afM8$_$5,vision_50_back,vision,21,0.5,10,0,0,
Fy0Uid9afM8$_$4,vision_50_back,vision,9,0.5,4,9,4,0.4444444444444444
H1DpVwktfDQ$_$0,vision_50_back,vision,13,0.5,6,0,0,
HGicRLwgtkM$_$1,vision_50_back,vision,35,0.5,18,3,3,1.0
HGicRLwgtkM$_$3,vision_50_back,vision,26,0.5,13,26,13,0.5
HGicRLwgtkM$_$2,vision_50_back,vision,23,0.5,12,23,12,0.5217391304347826
HGicRLwgtkM$_$6,vision_50_back,vision,21,0.5,10,5,5,1.0
HmXXW45eZL4$_$1,vision_50_back,vision,46,0.5,23,46,23,0.5
HmXXW45eZL4$_$4,vision_50_back,vision,18,0.5,9,18,9,0.5
IM6HW1HwHhM$_$11,vision_50_back,vision,25,0.5,12,25,12,0.48
IM6HW1HwHhM$_$15,vision_50_back,vision,19,0.5,10,19,10,0.5263157894736842
IM6HW1HwHhM$_$17,vision_50_back,vision,25,0.5,12,25,12,0.48
IUmxJNs2zaY$_$3,vision_50_back,vision,32,0.5,16,32,16,0.5
IUmxJNs2zaY$_$2,vision_50_back,vision,19,0.5,10,19,10,0.5263157894736842
JAnRCQ9A0vI$_$1,vision_50_back,vision,48,0.5,24,4,4,1.0
JAnRCQ9A0vI$_$0,vision_50_back,vision,10,0.5,5,10,5,0.5
JAnRCQ9A0vI$_$3,vision_50_back,vision,45,0.5,22,45,22,0.4888888888888889
JAnRCQ9A0vI$_$2,vision_50_back,vision,48,0.5,24,48,24,0.5
JAnRCQ9A0vI$_$5,vision_50_back,vision,25,0.5,12,0,0,
JAnRCQ9A0vI$_$4,vision_50_back,vision,14,0.5,7,14,7,0.5
JAnRCQ9A0vI$_$8,vision_50_back,vision,48,0.5,24,48,24,0.5
JOK1SSmPtFw$_$10,vision_50_back,vision,17,0.5,8,17,8,0.4705882352941176
JOK1SSmPtFw$_$13,vision_50_back,vision,18,0.5,9,18,9,0.5
JOK1SSmPtFw$_$14,vision_50_back,vision,15,0.5,8,15,8,0.5333333333333333
JOK1SSmPtFw$_$16,vision_50_back,vision,15,0.5,8,15,8,0.5333333333333333
JOK1SSmPtFw$_$0,vision_50_back,vision,48,0.5,24,48,24,0.5
JOK1SSmPtFw$_$5,vision_50_back,vision,26,0.5,13,26,13,0.5
JOK1SSmPtFw$_$4,vision_50_back,vision,12,0.5,6,12,6,0.5
JOK1SSmPtFw$_$8,vision_50_back,vision,14,0.5,7,14,7,0.5
JPT38CA3sGI$_$1,vision_50_back,vision,18,0.5,9,18,9,0.5
JPT38CA3sGI$_$0,vision_50_back,vision,16,0.5,8,16,8,0.5
JPT38CA3sGI$_$5,vision_50_back,vision,16,0.5,8,8,5,0.625
JVpF99zuQhA$_$0,vision_50_back,vision,22,0.5,11,22,11,0.5
JVpF99zuQhA$_$2,vision_50_back,vision,27,0.5,14,27,14,0.5185185185185185
JVpF99zuQhA$_$4,vision_50_back,vision,15,0.5,8,15,8,0.5333333333333333
K0m1tO3Ybyc$_$15,vision_50_back,vision,14,0.5,7,14,7,0.5
K0m1tO3Ybyc$_$8,vision_50_back,vision,32,0.5,16,32,16,0.5
K8gp7ncdUl8$_$5,vision_50_back,vision,35,0.5,18,35,18,0.5142857142857142
KDjl2exStlI$_$10,vision_50_back,vision,15,0.5,8,15,8,0.5333333333333333
KDjl2exStlI$_$13,vision_50_back,vision,14,0.5,7,14,7,0.5
KDjl2exStlI$_$5,vision_50_back,vision,16,0.5,8,16,8,0.5
KDjl2exStlI$_$4,vision_50_back,vision,23,0.5,12,23,12,0.5217391304347826
KkKWFZZmmCM$_$1,vision_50_back,vision,28,0.5,14,28,14,0.5
KpMCvUyQCXg$_$1,vision_50_back,vision,24,0.5,12,24,12,0.5
KpMCvUyQCXg$_$3,vision_50_back,vision,13,0.5,6,13,6,0.4615384615384615
KpMCvUyQCXg$_$5,vision_50_back,vision,20,0.5,10,20,10,0.5
L1eFHRQGFeg$_$2,vision_50_back,vision,42,0.5,21,42,21,0.5
MCsvw5-7lVE$_$1,vision_50_back,vision,38,0.5,19,38,19,0.5
MCsvw5-7lVE$_$2,vision_50_back,vision,23,0.5,12,23,12,0.5217391304347826
MCsvw5-7lVE$_$4,vision_50_back,vision,14,0.5,7,14,7,0.5
MMpo2bDk-DU$_$10,vision_50_back,vision,18,0.5,9,18,9,0.5
MMpo2bDk-DU$_$17,vision_50_back,vision,32,0.5,16,32,16,0.5
MMpo2bDk-DU$_$16,vision_50_back,vision,20,0.5,10,20,10,0.5
MMpo2bDk-DU$_$19,vision_50_back,vision,25,0.5,12,14,1,0.0714285714285714
MjaaudUc5-4$_$1,vision_50_back,vision,17,0.5,8,17,8,0.4705882352941176
MjaaudUc5-4$_$0,vision_50_back,vision,6,0.5,3,6,3,0.5
MjaaudUc5-4$_$3,vision_50_back,vision,16,0.5,8,16,8,0.5
MjaaudUc5-4$_$6,vision_50_back,vision,10,0.5,5,10,5,0.5
MoQmPA7Q07Q$_$1,vision_50_back,vision,26,0.5,13,26,13,0.5
MoQmPA7Q07Q$_$2,vision_50_back,vision,30,0.5,15,30,15,0.5
N1X63d_jgmw$_$5,vision_50_back,vision,44,0.5,22,44,22,0.5
N5xfBtD6rLY$_$7,vision_50_back,vision,9,0.5,4,0,0,
NoZsdSGnNpI$_$7,vision_50_back,vision,38,0.5,19,38,19,0.5
Nrurc5sMUOE$_$5,vision_50_back,vision,47,0.5,24,47,24,0.5106382978723404
Nrurc5sMUOE$_$7,vision_50_back,vision,15,0.5,8,15,8,0.5333333333333333
Nrurc5sMUOE$_$8,vision_50_back,vision,37,0.5,18,37,18,0.4864864864864865
NzvNW7vP-Co$_$5,vision_50_back,vision,47,0.5,24,47,24,0.5106382978723404
NzvNW7vP-Co$_$4,vision_50_back,vision,16,0.5,8,16,8,0.5
NzvNW7vP-Co$_$7,vision_50_back,vision,38,0.5,19,38,19,0.5
OLP0nCKwU6k$_$6,vision_50_back,vision,47,0.5,24,47,24,0.5106382978723404
OrYBtyO0aPI$_$1,vision_50_back,vision,17,0.5,8,5,5,1.0
OrYBtyO0aPI$_$4,vision_50_back,vision,6,0.5,3,6,3,0.5
PboaYD5hlG8$_$10,vision_50_back,vision,18,0.5,9,18,9,0.5
PboaYD5hlG8$_$3,vision_50_back,vision,17,0.5,8,17,8,0.4705882352941176
PboaYD5hlG8$_$2,vision_50_back,vision,16,0.5,8,16,8,0.5
PboaYD5hlG8$_$7,vision_50_back,vision,35,0.5,18,35,18,0.5142857142857142
PboaYD5hlG8$_$9,vision_50_back,vision,32,0.5,16,32,16,0.5
PboaYD5hlG8$_$8,vision_50_back,vision,33,0.5,16,33,16,0.4848484848484848
Pt-D0LUHDSc$_$2,vision_50_back,vision,25,0.5,12,12,5,0.4166666666666667
PwapK9d8IGk$_$4,vision_50_back,vision,45,0.5,22,45,22,0.4888888888888889
PyQrAYl1bFs$_$0,vision_50_back,vision,9,0.5,4,9,4,0.4444444444444444
PyQrAYl1bFs$_$3,vision_50_back,vision,14,0.5,7,14,7,0.5
PyQrAYl1bFs$_$4,vision_50_back,vision,19,0.5,10,19,10,0.5263157894736842
Q4WzApjaCNI$_$0,vision_50_back,vision,13,0.5,6,0,0,
Q7S0tX4FUNA$_$4,vision_50_back,vision,18,0.5,9,18,9,0.5
Q7S0tX4FUNA$_$7,vision_50_back,vision,10,0.5,5,0,0,
Q7S0tX4FUNA$_$8,vision_50_back,vision,15,0.5,8,15,8,0.5333333333333333
Qa6Yz62V-Yc$_$0,vision_50_back,vision,32,0.5,16,32,16,0.5
QjcQx8_PQfw$_$10,vision_50_back,vision,24,0.5,12,24,12,0.5
QjcQx8_PQfw$_$7,vision_50_back,vision,22,0.5,11,22,11,0.5
QpchvHpGFc8$_$3,vision_50_back,vision,23,0.5,12,23,12,0.5217391304347826
RArhIHk4Qs4$_$13,vision_50_back,vision,12,0.5,6,12,6,0.5
RArhIHk4Qs4$_$17,vision_50_back,vision,6,0.5,3,6,3,0.5
RArhIHk4Qs4$_$16,vision_50_back,vision,20,0.5,10,20,10,0.5
RArhIHk4Qs4$_$19,vision_50_back,vision,10,0.5,5,10,5,0.5
RArhIHk4Qs4$_$1,vision_50_back,vision,36,0.5,18,36,18,0.5
RArhIHk4Qs4$_$2,vision_50_back,vision,30,0.5,15,30,15,0.5
RArhIHk4Qs4$_$7,vision_50_back,vision,14,0.5,7,14,7,0.5
RArhIHk4Qs4$_$6,vision_50_back,vision,26,0.5,13,26,13,0.5
RArhIHk4Qs4$_$8,vision_50_back,vision,8,0.5,4,8,4,0.5
RArhIHk4Qs4$_$21,vision_50_back,vision,7,0.5,4,4,1,0.25
ROcTx5VEn7o$_$11,vision_50_back,vision,35,0.5,18,35,18,0.5142857142857142
ROcTx5VEn7o$_$1,vision_50_back,vision,12,0.5,6,12,6,0.5
ROcTx5VEn7o$_$5,vision_50_back,vision,24,0.5,12,24,12,0.5
ROcTx5VEn7o$_$9,vision_50_back,vision,15,0.5,8,15,8,0.5333333333333333
RrGpzInAwCg$_$0,vision_50_back,vision,17,0.5,8,17,8,0.4705882352941176
RzOFxDk26p0$_$1,vision_50_back,vision,46,0.5,23,46,23,0.5
RzOFxDk26p0$_$0,vision_50_back,vision,24,0.5,12,24,12,0.5
SHa756SwGJQ$_$0,vision_50_back,vision,16,0.5,8,1,1,1.0
SHa756SwGJQ$_$2,vision_50_back,vision,30,0.5,15,30,15,0.5
SHa756SwGJQ$_$4,vision_50_back,vision,15,0.5,8,15,8,0.5333333333333333
SHa756SwGJQ$_$7,vision_50_back,vision,16,0.5,8,16,8,0.5
SHa756SwGJQ$_$6,vision_50_back,vision,13,0.5,6,13,6,0.4615384615384615
TH32jop4FiI$_$15,vision_50_back,vision,22,0.5,11,22,11,0.5
TH32jop4FiI$_$17,vision_50_back,vision,29,0.5,14,29,14,0.4827586206896552
TWszOxkOV0w$_$1,vision_50_back,vision,38,0.5,19,38,19,0.5
TXCXFYIc3Yo$_$16,vision_50_back,vision,26,0.5,13,26,13,0.5
TXCXFYIc3Yo$_$2,vision_50_back,vision,20,0.5,10,20,10,0.5
TXCXFYIc3Yo$_$7,vision_50_back,vision,41,0.5,20,41,20,0.4878048780487805
TXCXFYIc3Yo$_$6,vision_50_back,vision,21,0.5,10,21,10,0.4761904761904761
TYJzg5IJN8o$_$11,vision_50_back,vision,48,0.5,24,48,24,0.5
TYJzg5IJN8o$_$10,vision_50_back,vision,28,0.5,14,28,14,0.5
TYJzg5IJN8o$_$14,vision_50_back,vision,29,0.5,14,29,14,0.4827586206896552
TYJzg5IJN8o$_$0,vision_50_back,vision,30,0.5,15,30,15,0.5
TYJzg5IJN8o$_$4,vision_50_back,vision,33,0.5,16,33,16,0.4848484848484848
TYJzg5IJN8o$_$7,vision_50_back,vision,24,0.5,12,24,12,0.5
Uc_6d-fkZEc$_$3,vision_50_back,vision,15,0.5,8,15,8,0.5333333333333333
UlTJmndbGHM$_$1,vision_50_back,vision,16,0.5,8,13,8,0.6153846153846154
UlTJmndbGHM$_$4,vision_50_back,vision,19,0.5,10,0,0,
VbV9S4svrTg$_$13,vision_50_back,vision,8,0.5,4,8,4,0.5
VbV9S4svrTg$_$3,vision_50_back,vision,15,0.5,8,15,8,0.5333333333333333
VbV9S4svrTg$_$7,vision_50_back,vision,8,0.5,4,8,4,0.5
VbV9S4svrTg$_$8,vision_50_back,vision,13,0.5,6,13,6,0.4615384615384615
VinxKpWioTo$_$1,vision_50_back,vision,48,0.5,24,48,24,0.5
VinxKpWioTo$_$0,vision_50_back,vision,10,0.5,5,10,5,0.5
VinxKpWioTo$_$3,vision_50_back,vision,28,0.5,14,28,14,0.5
VinxKpWioTo$_$5,vision_50_back,vision,20,0.5,10,20,10,0.5
ViyQVpGW05w$_$1,vision_50_back,vision,17,0.5,8,17,8,0.4705882352941176
ViyQVpGW05w$_$4,vision_50_back,vision,13,0.5,6,13,6,0.4615384615384615
ViyQVpGW05w$_$6,vision_50_back,vision,25,0.5,12,25,12,0.48
Vuay0mVKkik$_$3,vision_50_back,vision,26,0.5,13,26,13,0.5
WmQF5RmbsVQ$_$6,vision_50_back,vision,48,0.5,24,48,24,0.5
Wrcf2xtqbkQ$_$9,vision_50_back,vision,28,0.5,14,28,14,0.5
Wrcf2xtqbkQ$_$8,vision_50_back,vision,18,0.5,9,18,9,0.5
WxajvjGKz7Y$_$0,vision_50_back,vision,11,0.5,6,11,6,0.5454545454545454
WxajvjGKz7Y$_$3,vision_50_back,vision,22,0.5,11,22,11,0.5
WxajvjGKz7Y$_$6,vision_50_back,vision,32,0.5,16,32,16,0.5
XIGpuL-Kkyk$_$12,vision_50_back,vision,28,0.5,14,11,6,0.5454545454545454
XIGpuL-Kkyk$_$0,vision_50_back,vision,13,0.5,6,0,0,
XIGpuL-Kkyk$_$4,vision_50_back,vision,21,0.5,10,21,10,0.4761904761904761
XIGpuL-Kkyk$_$7,vision_50_back,vision,7,0.5,4,0,0,
XaVYxIW0FDg$_$2,vision_50_back,vision,34,0.5,17,34,17,0.5
XyP8bVmGX6M$_$4,vision_50_back,vision,18,0.5,9,18,9,0.5
XzVapdEr_GY$_$3,vision_50_back,vision,33,0.5,16,33,16,0.4848484848484848
XzVapdEr_GY$_$4,vision_50_back,vision,37,0.5,18,37,18,0.4864864864864865
Y7h-S3cJ52o$_$0,vision_50_back,vision,11,0.5,6,11,6,0.5454545454545454
Y7qkyMyanjU$_$2,vision_50_back,vision,11,0.5,6,0,0,
Y7qkyMyanjU$_$4,vision_50_back,vision,13,0.5,6,0,0,
YbuG8xyUO-o$_$3,vision_50_back,vision,13,0.5,6,13,6,0.4615384615384615
YbuG8xyUO-o$_$2,vision_50_back,vision,15,0.5,8,15,8,0.5333333333333333
Z7L3V5bwzI0$_$2,vision_50_back,vision,27,0.5,14,27,14,0.5185185185185185
ZaoFHcbRM9g$_$3,vision_50_back,vision,29,0.5,14,29,14,0.4827586206896552
ZaoFHcbRM9g$_$2,vision_50_back,vision,9,0.5,4,9,4,0.4444444444444444
ZaoFHcbRM9g$_$5,vision_50_back,vision,14,0.5,7,14,7,0.5
ZaoFHcbRM9g$_$9,vision_50_back,vision,6,0.5,3,6,3,0.5
ZaoFHcbRM9g$_$8,vision_50_back,vision,8,0.5,4,8,4,0.5
Zvisaa77Cng$_$1,vision_50_back,vision,18,0.5,9,18,9,0.5
Zvisaa77Cng$_$5,vision_50_back,vision,16,0.5,8,16,8,0.5
_7HVhnSYX1Y$_$26,vision_50_back,vision,16,0.5,8,16,8,0.5
_7HVhnSYX1Y$_$12,vision_50_back,vision,19,0.5,10,19,10,0.5263157894736842
_7HVhnSYX1Y$_$14,vision_50_back,vision,10,0.5,5,10,5,0.5
_7HVhnSYX1Y$_$19,vision_50_back,vision,13,0.5,6,13,6,0.4615384615384615
_7HVhnSYX1Y$_$31,vision_50_back,vision,13,0.5,6,13,6,0.4615384615384615
_7HVhnSYX1Y$_$3,vision_50_back,vision,23,0.5,12,23,12,0.5217391304347826
_BvNNdEkhZA$_$14,vision_50_back,vision,15,0.5,8,15,8,0.5333333333333333
_BvNNdEkhZA$_$19,vision_50_back,vision,32,0.5,16,32,16,0.5
_BvNNdEkhZA$_$7,vision_50_back,vision,23,0.5,12,23,12,0.5217391304347826
_BvNNdEkhZA$_$6,vision_50_back,vision,28,0.5,14,28,14,0.5
_BvNNdEkhZA$_$9,vision_50_back,vision,16,0.5,8,16,8,0.5
_aZDaIfGfPo$_$1,vision_50_back,vision,45,0.5,22,45,22,0.4888888888888889
_aZDaIfGfPo$_$0,vision_50_back,vision,21,0.5,10,21,10,0.4761904761904761
_gr7o5ynhnw$_$13,vision_50_back,vision,34,0.5,17,34,17,0.5
_gr7o5ynhnw$_$12,vision_50_back,vision,14,0.5,7,14,7,0.5
_gr7o5ynhnw$_$15,vision_50_back,vision,48,0.5,24,48,24,0.5
_gzYkdjNvPc$_$12,vision_50_back,vision,9,0.5,4,9,4,0.4444444444444444
_gzYkdjNvPc$_$17,vision_50_back,vision,17,0.5,8,17,8,0.4705882352941176
_gzYkdjNvPc$_$1,vision_50_back,vision,26,0.5,13,26,13,0.5
_gzYkdjNvPc$_$3,vision_50_back,vision,16,0.5,8,16,8,0.5
_gzYkdjNvPc$_$2,vision_50_back,vision,6,0.5,3,6,3,0.5
_gzYkdjNvPc$_$5,vision_50_back,vision,16,0.5,8,16,8,0.5
_gzYkdjNvPc$_$4,vision_50_back,vision,22,0.5,11,22,11,0.5
_gzYkdjNvPc$_$6,vision_50_back,vision,18,0.5,9,18,9,0.5
_gzYkdjNvPc$_$9,vision_50_back,vision,15,0.5,8,15,8,0.5333333333333333
a-WihYDk6vc$_$8,vision_50_back,vision,32,0.5,16,32,16,0.5
a-WihYDk6vc$_$0,vision_50_back,vision,15,0.5,8,15,8,0.5333333333333333
aFhc2ddipoM$_$14,vision_50_back,vision,32,0.5,16,32,16,0.5
aK5tRCXjUvU$_$0,vision_50_back,vision,16,0.5,8,16,8,0.5
b-FX9NOVQOM$_$1,vision_50_back,vision,27,0.5,14,20,7,0.35
b-FX9NOVQOM$_$4,vision_50_back,vision,30,0.5,15,18,10,0.5555555555555556
b1LEcg6z66g$_$0,vision_50_back,vision,24,0.5,12,24,12,0.5
b1LEcg6z66g$_$4,vision_50_back,vision,30,0.5,15,30,15,0.5
b1LEcg6z66g$_$8,vision_50_back,vision,24,0.5,12,24,12,0.5
bAkUEnPoucg$_$3,vision_50_back,vision,33,0.5,16,33,16,0.4848484848484848
bNQkb4K5DX0$_$3,vision_50_back,vision,26,0.5,13,26,13,0.5
